토이 스토리 4,10,한 3년후에 토이스토리5도 만들어주세요ㅠㅠ
토이 스토리 4,10,평점처음 써보게 됬네요 토이 스토리 때문에 역시 4편까지 재미있게 본 영화 10점 또5편이 나왔쓰면 좋겠습니다 영화 끝났는데 다시 보고파지는 영화입니다
기생충,10,인생영화입니다... 또 보러 가고싶네요
토이 스토리 4,10,아니 그냥 장난감나오는 만화영화인데 뭐가이렇게 감동적이고 재밌고 슬프고 눈물흘리게하는지 ㅠㅠ 25년동안 좋은친구가 되어주어서 고마워...
토이 스토리 4,10,"더 확장된…, 그러기에 더 할 수 있는 이야기와 감동"
롱 리브 더 킹: 목포 영웅,10,해바라기 오태식...아저씨 차태식...주먹이 운다 강태식...태식이들은 건들면 X된다.
토이 스토리 4,8,너무 기대하고봤고 롯시 자막이 안 나와서 20분정도 딜레이되어서 감흥이 덜 합니다. 장난감으로 태어났으면 자유를 찾아 떠날텐데 현실이 슬프네요.
돈,10,이 영화를 보고 느낀 건 배우의 인지도와 외모보다 스토리 전개가 탄탄하면 성공할 수 있다는 것을 보았다 류준열 연기 좋았고 유지태와 대등한 수준 역시 여자감독이어서인지 구지 넣지 않아도 되는 야한장면 하나 없어서 좋았다 류준열 다시 봤어 GOOD
토이 스토리 4,10,어른을 위한 동화의 마지막 페이지
에움길,1,1점 드리겠습니다.~
토이 스토리 4,10,3편이 너무 완벽하게 끝나서 걱정했는데 괜한 걱정한듯ㅋㅋㅋ 우디가 선택한 길은 언제나 응원함ㅜㅜ 안녕 토이스토리!
토이 스토리 4,10,한층 더 업그레이드 된 감동과 재미. 중간중간 울다 웃다 했네요ㅠㅠ!
기생충,1,"에휴..차라리 알라딘 오락영화를 볼껄중반까지는 코믹물이었는데 후반부 호러물로 바뀌면서 결말없는 결말,,권선징악영화도 아니고 미흡...ㅏ주많이 미흡해"
걸캅스,6,"20년만 일찍 만들어졌어도 선구자로서 충분히 칭송을 들었을 것이다. 하지만 너무 늦게 나와버렸다. 캡틴 마블과 마찬가지로 이 영화도 동일한 문제점을 안고 있다. 메시지와 유머, 정서 그리고 만듦새 등이 전반적으로 구식이며 세련되지 못하다."
알라딘,4,노래 연기력 원작 오마쥬 모두 좋았지만 그거 묻은 영화. 제목도 그냥 쟈스민으로 하지그랬냐
알라딘,10,실사에서 이렇게까지 표현할줄이야!! 디즈니실사에서 당연 1등이다!
롱 리브 더 킹: 목포 영웅,7,웹툰을 봐서그런가 내용이 너무 부실하다는 생각이 계속들었음 코믹도아니도 액션도아니고 어중간~하지만 ...중간중간 카메오 보는재미도 있고 웃음포인트도있고
하류인생,8,넘버쓰리의 클래식버전
알라딘,10,노래부터 배우까지..너무완벽했던영화ㅠㅠ집에서 원작보고 나왔는데 원작보다더잼있음ㅠㅠ
롱 리브 더 킹: 목포 영웅,10,영화즐겁게 잘봤어요~^^
맨 인 블랙: 인터내셔널,2,클리셰와 클리셰와 클리셰
히든 피겨스,10,"""준비됐다. 프리덤 7호""1961년도에 있었던 여러 가지 차별을 알게 되었기 때문에 추천합니다."
토이 스토리 4,10,역대급 시리즈다... 자신의 삶을 찾은 우디
롱 리브 더 킹: 목포 영웅,2,글쓴사람들 왠지 사무적이고 귀찮음이 느껴진다. 알바 더럽게 많은듯
롱 리브 더 킹: 목포 영웅,1,으휴 배우들좀 잘써라 짱 노잼
어벤져스: 엔드게임,10,it was really awesome
마틴 기어의 귀향,8,"역사에 기적적으로 남아 현대에 재현된 기이한 사랑의 기록. 진실은 시간의 흐름에 의해 흐릿해졌기에, 그들의 동거가 욕망의 일치였을지 타협이었을지 합일이었을지 이제 와 알 수는 없다. 하지만 함께한 기간 동안 서로 간에 진심에서 비롯된 만족이 있었다."
토이 스토리 4,10,완벽한 영화 평점 10점
미성년,10,정말 미_성년이네요 영화 잘봤습니다
토이 스토리 4,10,우리는 영원한 친구야.
롱 리브 더 킹: 목포 영웅,10,역시는 역시~김래원 !머리 아플때 단순히 웃고 싶을때 보면 최고인 영화네요~
아들에게 가는 길,9,따뜻한 영화에요. 추천 합니다
롱 리브 더 킹: 목포 영웅,1,진짜 알바가 잇구나 인간적으로 너무 한거 아니야?
토이 스토리 4,10,뭉클하고 따뜻한 이야기 ~ 키덜트를 위한영화
롱 리브 더 킹: 목포 영웅,10,잼남그냥버셈여들ㅋㅋ
어벤져스: 엔드게임,10,마블은 진리이자생명이다 무조건 봐랏
내안의 그놈,10,"빵터지는건 모르겠고 그 고등학생 연기자가.. 박성웅 말투, 제스쳐, 표정까지 기가막히게 따라했다.. 얼마나 연습했을까? 삼류 영화일뻔한걸 고급으로 바꿔준거지 10점"
엑스맨: 다크 피닉스,8,"나는영화를 좋아해서 요근래 알라딘,기생충,엑스맨,맨인블랙 다봤는데 여자인 나와,15세인 아들은 엑스맨> 알라딘>기생충>맨인블랙순으로재밌었다. 아들은 기생충은 안보여 줬지만..엑스맨 평점 아예 안준분은 히어로물을 안좋아 하거나 댓글 알바인가?"
세상을 바꾼 변호인,10,감동적인 영화! 최고였어요.
더 보이,1,악인전보다 노잼입니다
쓰리 세컨즈,1,농구 역사상 최악의 오심 중 하나입니다http://news.sbs.co.kr/news/endPage.do?news_id=N1003636642 관련 기사 첨부합니다. 런던올림픽 신아람 선수 1초 오심사건으로 독일에서 원세컨즈라는 영화 만든거랑 똑같아요
롱 리브 더 킹: 목포 영웅,10,"웃음과 감동, 액션과 멜로가 다 있는 유쾌한 오락영화네요^^정치도 무겁게 다뤄지지 않고 가족 모두가 유쾌하게 즐길수 있습니다 오랜만에 유쾌상쾌통쾌한 한국영화가 나왔네요마지막까지 웃깁니다 ㅋㅋ"
토이 스토리 4,10,최고의 가족영화. 아이가 생기고 나서 보는 토이스토리는 또다른 의미로 다가온다.
토이 스토리 4,10,너무감동적이였어요. 토이스토리 팬으로써 너무아쉬웠어어요 ㅠㅠ
롱 리브 더 킹: 목포 영웅,9,올만에보는 조폭 개과천선기. 잼있다. 영화는 영화로 보자. 영화 외로 재미도주고... 작품성 이딴거 따지는 사람들한테는 그냥 욕먹을만한 영화니까 미리 거르던가해라. 괜히 욕하지말고. 가볍게 보기 딱 좋은영화다.
롱 리브 더 킹: 목포 영웅,10,김래원 멋있네요. 완전 짱. 꼭 보세요.
롱 리브 더 킹: 목포 영웅,10,역쉬 김래원! 믿고 봤습니다~
맨 인 블랙: 인터내셔널,1,평점이 7점대이길래 봤는데 너무 재미 없네요이전 맨인블랙 윌 스미스의 존재감을 느낌..
토이 스토리 4,10,2019년 최고의 영화
기생충,10,상받은 영화 치고는 재밌다는 것이 주변의 반응. 나 역시 동감
토이 스토리 4,9,개봉첫날 조조영화로 보고왔는데 역시나 토이스토리입니다~! 감동과 재미가 있네요
롱 리브 더 킹: 목포 영웅,10,"재미 감동 다 잡았다!!여자들은 김래원의 매력에 빠질것이고,감독이 조연들까지 다~챙기는 느낌을 받았다."
알라딘,9,"원작 2D에니메이션만큼 튼튼하게 스토리라인을 살리지는 못했지만, 윌스미스가 그 느낌을 자신의색으로 잘살려서 실사치고는 잘나온작품이라 본다. 나는 이거보고 다시 2D 버전받아봤는데, 에니메이션은 못따라가는듯. 그치만 이정도면 훌륭한편이다. 9점정도..."
명탐정 피카츄,7,"타겟층 설정이 꽤나 요상하다. 새로 유입된 고객부터 나이 먹은 고객까지 모두 아우르려 하면서도 돈벌이의 중점은 후자에 잡혀있는 것 같아 보인다. 하지만 결론적으로 말하자면, 최종 타겟층은 어린아이들이었던 것으로 드러난다."
기생충,9,그래 나 기생충이다 왜 뭐
롱 리브 더 킹: 목포 영웅,10,진짜욱김ㅋㅋㅋㅋ틈틈히 까매오출현굿ㅋㅋ
롱 리브 더 킹: 목포 영웅,8,처음으로 사랑한다 말하던날~~~
토이 스토리 4,10,최고의 엔딩!!! 완벽한 스토리
토이 스토리 4,8,그야말로 1시간30분 순삭이네요 토이스토리 그냥 계속 만들어줬으면....
토이 스토리 4,10,재밌고 여운이 남네요ㅜㅜ
너의 이름은.,10,이렇게까지 여운이 길게 남는 영화는 처음 ㅜ
악인전,8,개연성은 좀 부족해도 그걸 채우는 액션 좋습니다. 마지막 장면이 소오름
롱 리브 더 킹: 목포 영웅,10,영화 잘만들었네요ㅋㅋㅋ
내 깡패 같은 애인,10,이거진짜 진국인데 ㅠ 중훈이형 불쌍해죽겠어
롱 리브 더 킹: 목포 영웅,7,그냥 그런다 ㅋㅋ 볼만은 함
기생충,10,이렇게 불편하고 여운있는 영화는 정말 오랜만..생각의 칼날이 가슴을 후벼파는듯한..
롱 리브 더 킹: 목포 영웅,7,재미있으려다 마는...뭔가 하려다마는영화...
이웃집 토토로,10,너무좋아요정말로ㅜㅜㅜ
롱 리브 더 킹: 목포 영웅,10,딱 김래원 배우랑 어울리고 재미있는 영화네요 ㆍ해바라기 부터 시작해서 ㆍ ㅎㅎㆍ
토이 스토리 4,10,우디랑 보 잘 되는데 너무 오래 걸렸다ㅋㅋ
토이 스토리 4,10,"무한한 공간, 저 너머로 To Infinity, and Beyond!"
롱 리브 더 킹: 목포 영웅,1,조폭이 국회의원 하는 영화ㅋㅋㅋ리얼 언제적 서사냐ㅋㅋㅋ야인시대나 다시 만들던지ㅋㅋㅋ진짜 뒤쳐질대로 뒤쳐졌네ㅋㅋㅋ
롱 리브 더 킹: 목포 영웅,10,역시 믿고보는 래원이형 재밌게 잘봤어여!!!
홈,10,병원에 있는 부인이 깨어나면 주인공 동생도 힘든인생이 시작되겠네요.
토이 스토리 4,10,"To Infinity, and Beyond!"
알라딘,3,어른이 갬성 일깨워주는 영화이긴 하지만애니 감성 실사판 느낌이라 스토리가 넘 뻔해서 그럭저럭
알라딘,10,유치하지 않은건 아니지만 킬링타임으로 재밌었고 CG효과가 애니메이션의 상상 그 이상입니다 보고나면 즐거워져요
기생충,10,간만에 영화다운영화 봣네
롱 리브 더 킹: 목포 영웅,8,뻔하긴 하지만 본분에 충실한 영화.
토이 스토리 4,10,감동이다 정말 눈물난다 사랑해요 토이스토리
토이 스토리 4,10,보핍 짱 멋지고눈물 줄줄줄....
돈,10,믿고보는 류준열!!!
마담 뺑덕,10,오 재밌네요 막장중에 개막장!!!이런거 조음 ㅋㅋㅋ고구마와 사이다 적절 믹스와...그냥 에로영화가아닌 넘나잼ㅆ는그...우성님 몸 오지는그....!!!
토이 스토리 4,10,조조로 보고 왔는데 역시 믿고 보는 픽사어린 시절 생각도 나도 너무나 감동이었네요
알라딘,10,애들이나 어른이 다좋아할만한 영화 역시역시 디즈니 굳굳 첫부분 아라비안 나잇~ 노래나오자마자 남친이 어렸을적 알라딘본 생각나다고ㅎㅎ영화관에서 뮤지컬보는기분이였다 역시 지니 윌스미스도 굳굳
독고다이,1,우리 집 어항에 물고기들이 더 재밌음
롱 리브 더 킹: 목포 영웅,10,재미써여감동도 있어요목포 풍경 좋네요
할로윈: 살인마의 탄생,10,"오리지널 3, 4, 5편 의문의 재평가..."
사탄의 인형,9,옛날 추억 돋네!ㅋㅋㅋ 어른이 되어 봐도 처키는..역시 처키...
덤보,10,애보다 엄마가 더 감동이요^^
토이 스토리 4,10,디즈니가 영혼을 갈아넣음 ㅠㅠ애니메이션 그 틀을 깬 그 이상의 걸작! bb42번 볼거임
롱 리브 더 킹: 목포 영웅,2,진짜 댓글보고 잼있데서 보러왔는데 진짜 알바가 있긴있구나요ㅋㅋ
어벤져스: 엔드게임,10,초2와 함께 재미있게 봤어요~
롱 리브 더 킹: 목포 영웅,9,정치영화도 조폭영화도 아니니깐 그냥 재밌게 보면 되요 전 잘봤어요..원작하고는 다른 재미~
사탄의 인형,9,쳐키이즈백. 재밌어요
어벤져스: 엔드게임,10,고생했습니다 좋은영화만들어주셔서
롱 리브 더 킹: 목포 영웅,10,역대급 까메오와 엔딩 ㅋㅋ물론 영화도 잼있었음!!최고!!ㅋㅋㅋ
토이 스토리 4,7,오늘 조조로 6살 딸이랑 보고 왔어요~퀄리티는 좋았는데 내용이나 재미는 완전 강추할 정도는 아니에요. 그리고 저 눈물 진짜 많은데 하나도 눈물 흘릴 부분이 없었는데..ㅡㅡ;;; 손수건 웬말.
토이 스토리 4,10,영화 끝나고 쿠키영상 있으니 꼭 보세요! 넌 나의 영원한 친구!
알라딘,8,개꿀잼이고 여주 존예!
롱 리브 더 킹: 목포 영웅,9,어제 코엑스에서 봤는데 재밌습니다. 가벼운 오락영화에요. 감독 연출능력이 빛났네요 ㅎㅎ 편하게 보시길.
롱 리브 더 킹: 목포 영웅,2,"성공한 웹툰을 우라까이해서 퉁쳐보려는 제작사의 안일한 시나리오와 기획력이 낳은 대참극, 그나마 김래원의 상남자포스와 연기가 유일한 위안거리"
롱 리브 더 킹: 목포 영웅,4,알바들 뭐야 진짜...범죄도시 재밌게봐서 기대했는데 내용설정이 너무 허술했음
기생충,10,"한번도 본적 없는 장르인것 같습니다, 한번더 보고 싶네요"
토이 스토리 4,10,안녕 우디 ... 무한한 공간 저 너머로
사탄의 인형,10,우와♥ 제가 사탄의 인형 시리즈다보고 이거보니까 그 시리즈는 끝나고 이거는 진따 새로운 이야기 그리고 더 잔인합니다 강추천합니다 사탄의 인형 짱 짱 이영화는 마치 처키한테 기계를 조종하는 능력을 줘네요 ㅎ
사탄의 인형,10,아씨 무서웠다 ㅋㅋ 진짜 잘만들었더라 인정 ㅋㅋ
토이 스토리 4,10,토이3로 완결 짖고 4가 나오길래 잠시 의심 했지만... 믿고 보는 픽사. 의심해서 죄송했습니다. 픽-멘
토이 스토리 4,10,너무 재밌어요 토이스토리 사랑해 ㅎㅎ
알라딘,10,알라딘의 연기도 좋았고 나오미 스콧?! 인가 여배우 진짜 매력 쩐다. 한편에 오페라를 보는것 같았어 ㅜㅜ 그리고 월 스미스 연기 개쩐다.
토이 스토리 4,10,4편까지 완벽한 영화가 있다?! 픽사가 이걸 해냅니다
토이 스토리 4,10,"올해, 아니 근몇년간 최고의 디즈니무비~ 감동과 즐거움을 둘다주네요 완벽한3 를 더 완벽하게 ^^ 그동안 애니중최고라 생각하던 월e보다 위라고 생각됨"
로건,9,박수칠때 떠난 휴 잭맨과 엑스맨 시리즈....다크피닉스요? 그게 뭐죠?? 전 그딴거 몰라요 ㅠ ㅠ
토이 스토리 4,10,앤디랑 우디랑 다시 만나는걸로 5편 ㄱ
토이 스토리 4,10,하 최고입니다 5도 만들어주세요ㅠㅠ
토이 스토리 4,10,어린이보다 어른이들을 위한 영화. 한참 울다가 나왔네요... 믿고보는 디즈니 픽사..
기생충,1,왜에 평점 평균 9점이죠 ?말도안되는영화 한번도 안웃었어요가족들이랑 절대 보지마세요
맨 인 블랙: 인터내셔널,1,맨인블랟 B급갬성 어디갔누
기생충,1,감독에 따르면 서민은 영원히 바퀴벌레같은 기생충 임
롱 리브 더 킹: 목포 영웅,2,알바천국이냐? 알바몬이냐?
롱 리브 더 킹: 목포 영웅,6,웹툰보다 못하지만 진국!
토이 스토리 4,10,마지막이 아니어야하는데 ㅜㅜㅜㅜ 엔딩크레딧 다 보구 나오는데 괜히 눈물났다영원한 내 친구 토이스토리ㅜㅜㅜ
롱 리브 더 킹: 목포 영웅,10,김래원 짱 멋짐. 아주 재밌게 봤습니다
롱 리브 더 킹: 목포 영웅,10,김래원 연기 최고! 너무 멋집니다!
토이 스토리 4,9,재미와 감동 그리고 추억 의리 까지 정말 재미 있었어요 5편은 모험담이 나올수도 있을듯 기대 되요 ㅎㅎ 어릴때 가지고 놀던 장난감들이 그리워 지는 영화 입니다
사탄의 인형,10,추억의 처키가 고퀄로 재탄생됐어 ㅋ
사탄의 인형,8,인공지능 인형은 위험.. 곧 현실이 될듯..
토이 스토리 4,10,"내 인생에 토이스토리,해리포터,어벤져스 시리즈를 영화관에서 볼 수 있던건 행운이다. 나와 함께 커줘서 고마워 토이스토리3에서 앤디랑 이별할때 뭉클했는데 So long partner..토이스토리4는 더 완벽해ㅠㅠto infinity and beyond!"
채피,10,로봇 너무귀여움 ㅎㅎㅎ 눈물도 중간에 나고 감동
토이 스토리 4,10,꼭 보세요 두 번 보세요 세 번 보세요
알라딘,10,기대이상!! 초반부노래의 웅장함이 진짜감동 벅차오름 소름이였음
신의 선물,1,유해한 나쁜 영화 입니다
미성년,8,인생은 어렵고 아픔없이 사는 인생 또한 없다지만 정신차리고 똑바로 살자. 최악의 상황일지라도 아까운 생명을 잃어선 안된다
러브레터,10,이 영화를 한 번도 안 본 사람은 있겠지만... 한 번만 본 사람은 없을것. 볼때마다 아련하고 마음이 따뜻해지는 눈물 한방울이 똑 떨어지는 마지막 장면.
롱 리브 더 킹: 목포 영웅,10,태식이형 개머싯쥬?존잼입니다 후회안함
기생충,10,보는 내내 웃음보. 중반 이후부터 반전. 기정이 팬 하고싶음
롱 리브 더 킹: 목포 영웅,2,"기대안하고봐도 노잼.배우들 연기력만 아까움.관객들 웃음소리는 마동석님 나올때만 들리고,분위기 싸했어요.진짜리얼리 핵.노.잼"
롱 리브 더 킹: 목포 영웅,2,오늘관람하고 댓달겟슴.사기꾼들이 많아서 봐야알지 댓글못믿겟내
롱 리브 더 킹: 목포 영웅,4,별로네요 억지로 웃겨요
알라딘,10,그냥 힐링되고 영화 자체가 너무 예뻐요
알라딘,10,즐거운 영화였습니다.:)
언덕길의 아폴론,9,우정에 대한 죄고의 영화. 이런 정서를 어떻게 만들어냈을까? 꼭 봐야 하는 영화라 말하고 싶다.
맨 인 블랙: 인터내셔널,3,"남성들이 이루어 놓은 것은 허상, 남성은 마초, 해결도 못 하면서 나대기만 함. 여성은 신입이지만 명석한 머리로 해결~. 한 쪽 성을 깎아내리면서 다른 성을 돋보이게 하는 건 아무 의미 없습니다. 재미도 없어요."
토이 스토리 4,10,공대생을 울리는 것은 과제가 아닌 토이스토리였다
롱 리브 더 킹: 목포 영웅,4,유치짬뽕...어떻해...
사탄의 인형,10,이게 진짜지...인형공포는 이거지 진짜 너어어어어무 무서움ㅠㅠㅠㅠ
롱 리브 더 킹: 목포 영웅,10,역시 김래원 그리고 강윤성 감독님 작품 이젠 믿고 본다
토이 스토리 4,8,"명불허전 토이스토리, 연출도 세련되고, 토이스토리를 스크린에서 다시 볼 수 있는것 만으로도 행복하다. 하지만 버니와 더키케릭터는 개인적으로 조금 아쉬웠다"
토이 스토리 4,10,토이 스토리 보고와서 집에 인형들 한번씩 안아주기!
호텔 뭄바이,10,진짜 끔찍하고 무서웠던 영화다. 사건도 사건이지만 마치 내가 그 사건의 한 가운데 있는 것과 같은 감정 이입을 선사한 감독의 연출력에 찬사를 보낸다.
기생충,10,내용이 신선했던 영화였습니다
킹스글레이브: 파이널 판타지 XV,6,방금 봤는데 완결 머임.. 진짜 변소가서 뒤처리 안하고 나온 기분.. 그래서 뒤는 뭔데.. 거긴 어떻게 평온해?? 끝에 10분이 다 망침.. 진짜 몰입해서 봤는데.. ㅠㅠ
알라딘,10,정말 재밌게 봤다!! 스토리 감동 시각효과 짱
토이 스토리 3,10,에이씨. 왜 울게 만들고 그래.
토이 스토리 4,10,감동적이었고재미있어요
롱 리브 더 킹: 목포 영웅,10,근래본 영화중에 젤 재밌게 봤어요
토이 스토리 4,10,To infinity...And Beyond!!
알라딘,10,2d로 두 번 봄 내리기 전에 한번 더 볼거다. 같은 영화 돈 주고 두 번 보는거 갠적으로 진짜 이해 안됐는데 내가 알라딘한테 돈 두번 처음 씀. 진짜 노래 들으러 갈 정도로 노래좋고 추억도 생각나고 교훈도 있음. 보고 나서도 행복한 영화입니다.
토이 스토리 4,10,기생충 볼려다가 이거봣는데 진짜 선택 잘한거같습니다 감동적이고 따듯해지고 마음이 평온해지는 이번년 최고의 영화
토이 스토리 4,10,결말 너무 마음에 들어요 ㅠㅠ
토이 스토리 4,10,쿠키영상 4갠가 5개 나오는데 꼭 챙겨보세요 재미있어요
롱 리브 더 킹: 목포 영웅,2,고대 로마 공화국의 말기 현상- 폭력 조직들이 정치하겠다며 대낮에 활개치고 다녔다.
사탄의 인형,10,처키 언제디지냐 대체 ㅡㅡ
클레멘타인,10,2019년도에 다시 보았습니다만..역시 최고의 영화
토이 스토리 4,10,초등학교부터 대학생인 지금 내게 다가온 토이 스토리는 뭉클하고 반가웠다.
스페이스 트러커,4,스튜어드 고든 감독의 영화라 애써 찾아 보았건만 역시 B무비는 B무비. 90년대 중반에조차 SF의 원류에 어울리는 저예산 공상과학 영화로 이걸 완성한 감독의 뚝심에 감탄한다. 톡톡튀는 아이디어들이 시종일관 나오지만 완성도로 이어지지 않는것이 아쉽다.
맨 인 블랙 2,10,재밌는데 개하고 흑인여자는 별로였음
롱 리브 더 킹: 목포 영웅,10,해바라기 OO이형 지대한 씨는 언제쯤 스크린에서 볼수 있나요?
맨 인 블랙 3,10,"1,2 느낌나고 좋음 3치고 성공적이다"
토이 스토리 4,10,친구의 새로운 출발을 응원해야할까 아쉬워해야할까 3만큼이나 가슴이 먹먹하다 5나와 또 보고싶다
토이 스토리 4,10,우디 수고했다.. 새 삶 찾은거 축하하고 꼭 행복해라.
롱 리브 더 킹: 목포 영웅,10,김래원 멋졍 ㅋㅋㅋ 연기로는 깔수없음
롱 리브 더 킹: 목포 영웅,4,뜬금없는 멜로..흔한 개과천선 스토리..짧은 맛배기식 액션....안방IPTV용..
토이 스토리 4,10,이런 뇌절은 언제든지 환영한다고
토이 스토리 4,10,개봉날 바로 조조로 봤네요~ 왜케 감동인데 ㅠㅜ
마녀,8,"전 재밌는데요^^최우식, 김다미 앞으로 기대되는 배우들이네요"
맨 인 블랙: 인터내셔널,1,맨인블랙은 3로 끝났다
토이 스토리 4,10,내가 눈물 쏟을 건 알았지만 이런 엔딩일 줄 몰랐다... 모두에게 최선인 선택을 했구나
토이 스토리 4,10,우디야 행복하길 바래!
사탄의 인형,10,기대이상 ^^ 꼭보세요 후회안함
불량 공주 모모코,8,괜찮은 일본 영화의 한 예.
사탄의 인형,9,어우.. 어렸을때 보던 생각.. 다시바도 무섭 ㅠㅠ
토이 스토리 4,10,앤디 못잃어ㅡㅡ (10자)
사탄의 인형,10,겁나 현실감 있는데... 인형 이제 함부로 못 산다 ㅠ.ㅠ
토이 스토리 4,10,최고의 오프닝으로 시작해 완벽한 피날레로 끝난다
토이 스토리 4,10,끝까지 보시길! 마지막의 마지막까지.
토이 스토리 4,10,마지막 로고 쿠키가 화룡점정!
알라딘,8,여주인공 노래부르는 목소리가 너무 이쁨 ㅜㅜ 윌스미스가 웃음포인트라 재밌게 잘본듯 ㅎㅎ
극장판 오소마츠 6쌍둥이,10,어린이용 아니에요^^;
사탄의 인형,10,더위를 시원하게 날려버릴 긴장감 쫄깃 쫄깃~!!!꿀잼~!!
사탄의 인형,10,더위를 시원하게 날려버릴 긴장감 쫄깃 쫄깃~!!!꿀잼~!!
사탄의 인형,9,아 무서워 ㅠㅠ 인형 따위가 왜케 무서운겨 ㅠㅠㅠ 넘 무서워서 1점 깍음 ㅠ
토이 스토리 4,10,너무 재밌다 ㄹㅇ 역대급 꼭보세요 여러분
롱 리브 더 킹: 목포 영웅,1,평점믿고 봤는데.. 첫시작부터 재미없었어요.. 정말 재미없네요 .. 진짜 10점 누가주는건지..보는눈이 다른건가..
토이 스토리 4,10,아니 우디 보러갔다가 더키버니한테 마음을 빼앗겨벌임... 울 귀요미들 아맥으로 크게크게 또봐야디♥ 내게로 와아 나랑 평생살쟛♥
롱 리브 더 킹: 목포 영웅,10,한참 웃다가 왔네요ㅎㅎㅎ
라스트 사무라이,10,한국도 영화 만들면 미화 하는데 그냥 영화로 쳐 보자
사탄의 인형,10,ㅋㅋ처키 돌아와줘서 고맙다
토이 스토리 4,10,역시 토이스토리 이제 보내는 일만 남은건가 아직 난 마음의 준비가 덜 되었다구ㅠㅜ
타짜-신의 손,5,신세경 노출 없었으면 남성관객들 백만은 빠짐.
알라딘,10,4D로 한번봐보세요 정말 즐겁게 봤습니다 ㅜㅠ
토이 스토리 4,9,믿음을 져버리지 않는 픽사. <토이 스토리>시리즈를 만들어주셔서 감사하고 또 감사드립니다.
토이 스토리 4,10,마음이 너무 먹먹해요ㅜ 안녕 토이스토리..♡
사탄의 인형,9,21세기에 만들어진 처키에게 잘못걸리면 아주 X되는거야
나의 특별한 형제,10,현실적이면서도 이게 진정한 해피엔딩의 영화.
롱 리브 더 킹: 목포 영웅,10,꿀쨈 ! 기대안하고 봐서 더 재밌었당
엑스맨: 다크 피닉스,1,시간확인하면서봤다ㄹㅇ
토이 스토리 4,10,"We love you to infinity, and beyond."
사탄의 인형,10,한층 업그레이드 된 처키임ㅋㅋㅋ 아 존잼
사탄의 인형,10,기대 이상으로 잘만들어진 리메이크 작품. 재밌고 무섭다!
롱 리브 더 킹: 목포 영웅,8,돼지 삼형제 하드캐리!! ㅋㅋㅋ
알라딘,10,지니가 다했다!!@!@@!@@@
서스페리아,8,사운드 빵빵한 영화관에서 서스페리아 원작을 보니 리메이크작은 너무 많은 걸 담았다는 생각.. 원작의 음향 사운드 영상이 훨씬 예술적이면서도 클래식해서 좋았다. 리메이크작은 리메이크작대로 괜찮았지만 개인적으로 원작이 10점이면 리메이크는 8점이라고 봄.
토이 스토리 4,10,나도 모르게 눈물이 또르르르... 조조로 본... 이른 아침 그 자리에 함께 있던... 얼굴도 이름도 모르는 모두가 같은 마음이었을 거라 생각하며... 아직도 여운이 가시질 않는다. 그들 모두의 새로운 출발을 가슴에 품고!
토이 스토리 4,9,전작들이 너무 훌륭해서 실망할까 걱정했지만 그 걱정은 쓸모없었음을 느끼게 되었다!
그대 이름은 장미,1,하연수 나와서 안봤음 인성 믿고 거름
클레멘타인,10,이거 보고 아버지한테 바로 전화 한 통 드렸습니다.
알라딘,10,가이 리치 감독도 본인의 재능에 놀랐을 듯. 제대로 부활!
암살,10,한국영화라 별로일거라 생각했는데너무 재밌네요 메이킹 까지.
토이 스토리 4,10,내 어릴 적 추억 20대 후반이 되어버린 지금까지 여전히 간직하게 해줘서 고마워요
교회오빠,10,최고의감동입니다♡♡♡
토이 스토리 4,10,별이 부족하다 투 인피니티!!
기생충,7,문 좀 열어 주세요오~~~~ 이정은님 연기는 전체를 지배했다.
에움길,10,"그동안 위안부 할머니라고 생각하고 멀게만 느꼈는데 영화를 보고 우리 할머니, 우리 엄마가 생각나는 가슴 따뜻한 영화였어요...영화 너무좋아요... 꼭보셨으면 좋겠습니다.."
쓰리 세컨즈,10,처음으로 소련을 응원했네요. 정말 재밌어요.
토이 스토리 4,10,마지막 장면 왜 이렇게 슬퍼 ㅠㅠㅠㅠ
노 맨스 랜드,1,가식적인 UN군의 평화타령
독전,10,진서연 멋져요 약쟁이포스 지립니다
롱 리브 더 킹: 목포 영웅,10,시간 가는 줄 모르게 지나감 최근 본 영화 중에 최고
쓰리 세컨즈,10,경기장면이 탄탄하고 완성도있어서 재밌게 봤음
사탄의 인형,9,뻔할 줄 알았는데 존잼이라서 세상 만족 ㅋ 2편 나와라!!!
알라딘,6,윌스미스밖에 안남음...
토이 스토리 4,10,좋아요수가.. 이영화를말해준다.두번보세요
"DMZ, 비무장지대",1,이 영화를 보고 군대를 면제받았습니다.
롱 리브 더 킹: 목포 영웅,10,김래원형님을 간만에 만나서 좋았고 괜찮은 영화를 볼수있어서 좋았습니다^^화이팅입니다!강약조절이 잘된 음악과도 같이 저에게 흘러들어왔습니다~
토이 스토리 4,10,전작 토이스토리 3 엔딩에서 어떻게 더 나은 영화가 나오냐...하고 갔는데 시작부터 소름돋아서 봤음너무 완벽한 오프닝 그리고 벅찬 엔딩 토이스토리 시리즈에서 최애편 등극ㅠㅠㅠㅠ
기생충,10,정말 재밌게 봤다. 근데 왜 두통이 생겼지?
알라딘,10,영화 n차를 처음해본 영화 2D로만 보신분들 꼭 4DX로도 봐보세요 양탄자 탈 때 환상적임
